Date,AIG,AXP,AAPL,BA,CAT,CSCO,CVX,XOM,GE,HD,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,VZ,WMT,DIS,DWDP,T,AA,HPQ,C,MO,HON,IP
1998-11-16,938.666687,21.268635,0.870373,28.435061,12.317925,13.614249,17.499102,20.623301,16.283638,22.07975,57.509045,17.884792,25.729675,15.478924,21.827471,22.816208,22.349068,35.71957,19.989386,1.514462,19.475233,25.25452,21.299845,4.788643,14.831174,20.00111,25.438633,22.519123,14.60575,19.79657,33.867504,6.238344,192.869965,4.449751,27.097954,24.607544
1998-11-17,949.333313,21.803432,0.841663,28.435061,12.41256,13.982894,16.9736,20.370695,16.204863,22.312771,57.012848,18.156723,25.616486,15.52039,23.100338,21.927269,22.192287,35.734722,20.551979,1.510084,19.598286,24.685263,21.973654,4.930878,15.069003,20.50458,25.639999,22.519123,14.567987,20.365128,34.553295,5.666394,198.060516,4.528002,27.218042,24.780352
1998-11-18,969.333313,22.406803,0.856773,28.476643,12.112888,14.821864,17.193958,20.406771,16.519957,22.662325,57.373692,18.386824,25.93717,15.686228,23.312481,21.927269,23.192049,36.219669,20.161608,1.448806,19.911507,24.564503,22.011087,5.161169,15.397618,20.161308,26.266453,22.470697,14.284744,20.003317,34.781898,5.642812,193.416336,4.564518,27.27478,25.019615
1998-11-19,975.333313,22.242239,0.864329,28.6845,12.06557,14.910842,17.12727,20.172215,16.666245,22.895353,57.215832,18.888842,26.144678,15.782971,23.194628,22.460629,23.368681,36.446995,20.529009,1.464125,19.788456,24.840511,21.52445,5.262766,15.581043,20.27573,26.132219,21.937984,14.275302,20.390976,34.817051,5.572056,194.235825,4.6219,26.471395,24.746176
1998-11-20,988,22.941591,0.853751,28.975489,12.333694,15.177796,17.260654,20.785677,16.688755,22.982746,57.779671,18.75288,26.861475,16.100845,23.359631,22.480389,23.509983,36.73494,20.873457,1.494765,20.023365,25.237278,21.636742,5.201807,15.976837,20.847843,26.400703,22.083267,14.407484,20.597727,34.957737,5.45413,196.967728,4.653201,26.873085,25.156326
1998-11-23,1034,23.901497,0.876417,29.141779,12.68068,15.495583,17.140598,20.803719,17.037603,23.594452,60.102551,19.003899,26.55965,16.681311,24.514641,22.895222,24.039888,37.826073,21.895323,1.547289,20.784023,25.823792,22.310558,5.079891,16.411245,21.030916,26.825796,22.858126,14.870107,20.830315,35.25668,5.813805,214.178543,4.861865,27.515781,25.053782
1998-11-24,1050,22.900454,0.868862,28.102493,12.633366,15.495583,16.993879,20.984158,16.970089,23.448803,59.628963,18.480951,25.729675,16.252867,24.443935,22.756954,23.598293,38.462574,22.35458,1.47069,20.426067,25.375265,21.786488,5.086663,16.768436,21.030916,26.758661,23.100258,14.860671,20.830315,34.096104,5.943529,221.281387,4.85143,28.720867,24.06258
1998-11-25,1059.333374,22.722193,0.849218,28.435061,12.601818,15.673549,17.15394,20.984158,16.778784,23.652702,60.170219,18.365906,24.993996,16.211407,24.75036,22.873398,23.704288,38.432247,22.825321,1.453183,20.448442,24.961269,21.674185,4.978292,17.202854,21.419956,27.116642,23.971968,14.879548,20.830315,34.289524,5.908147,228.930618,4.85143,28.6807,23.549873
1998-11-27,1046.666626,22.694773,0.847707,27.56205,12.522959,16.271,18.27441,21.471323,16.621241,24.118774,61.342987,18.40774,24.824228,15.917212,24.679649,22.873398,23.298027,38.523186,23.5257,1.435674,20.403704,24.650745,21.823915,5.03925,17.260773,20.893616,27.407511,24.698395,14.879548,20.675262,34.342293,5.866873,231.116211,4.85143,28.801208,23.584061
1998-11-30,1002.666687,21.954285,0.772153,27.021622,12.475644,15.330332,17.847569,21.651747,16.272381,23.18664,59.583866,18.010302,24.522406,15.5564,23.925346,22.200066,22.750456,37.613899,22.411985,1.400658,20.034552,24.185003,21.112682,4.890241,16.556051,20.367268,26.960026,24.940536,14.709606,19.822409,32.601418,5.902248,219.642273,4.66885,28.279013,23.754961
1998-12-01,1003.333313,21.803432,0.825041,26.855337,13.106529,16.220154,17.487411,20.677429,16.407419,23.703272,61.297867,19.244453,24.446949,15.514769,23.430351,22.398104,22.997746,38.068542,23.789778,1.385338,19.866756,24.271248,21.299845,4.869921,16.440214,20.229956,26.803423,24.407825,14.331952,19.925779,32.091484,5.866873,218.54953,4.757532,28.279013,24.16511
1998-12-02,983.333313,22.105124,0.870373,22.407173,12.791081,15.915071,17.193958,20.56917,16.373659,23.353405,60.418278,19.003899,24.296053,15.445382,23.760344,22.318888,22.874102,38.667938,23.284595,1.365641,20.23591,24.806023,21.075245,5.201807,15.696876,20.092659,26.512575,24.165678,14.294189,19.822409,32.706928,5.978904,219.915436,4.736664,27.154272,23.960039
1998-12-03,968.666687,21.200064,0.814463,21.201584,12.601818,15.495583,17.073912,20.370695,15.856003,23.120174,58.997486,18.324055,24.013103,15.126204,23.100338,21.922808,22.450184,37.813404,22.434954,1.291231,19.732521,24.426495,20.738344,4.957971,15.609991,20.641888,25.595266,23.923542,13.878767,19.977461,32.109066,5.866873,210.627136,4.6219,27.515781,23.754961
1998-12-04,1005.333313,21.63888,0.791797,21.908304,12.302153,15.915071,17.500761,20.64134,16.227362,23.732435,59.268124,19.464094,24.673323,15.320487,24.184631,22.180258,22.679802,38.484825,23.399397,1.258403,20.124044,25.392525,21.599318,5.066344,15.745143,20.80208,26.199337,24.310963,13.907095,20.726944,31.669453,6.002486,216.637222,4.637552,28.158503,23.789139
1998-12-07,1005.333313,21.981695,0.815974,23.113882,12.41256,16.309134,17.540766,21.074369,16.351152,24.57794,60.328087,19.90337,24.635582,15.237228,24.514641,22.180258,21.778975,38.500084,24.536079,1.289043,20.470818,24.944008,22.123377,5.195035,16.218174,20.962271,26.71393,24.117252,14.322518,20.830315,32.601418,6.096829,214.451736,4.601033,28.6807,23.89168
1998-12-08,990.666687,21.282345,0.775176,22.906017,12.286384,16.232866,17.594128,21.128504,16.283638,25.481758,60.68895,20.091623,24.013103,15.237228,24.373207,22.675358,22.008589,38.744236,24.099773,1.339379,20.795218,23.943489,22.011087,5.222128,16.295401,21.236883,27.206152,24.795246,14.171453,20.46851,32.689339,6.250135,211.993057,4.548868,28.198668,23.413172
1998-12-09,990.666687,21.200064,0.773665,22.989162,12.112888,16.423538,18.39447,21.345009,16.204863,25.481758,61.139999,19.945202,24.10742,14.904168,24.066786,22.279272,21.973267,37.096188,24.547565,1.291231,20.784023,23.218985,21.786488,4.69382,16.459526,20.550341,27.530853,26.005953,13.897648,20.26174,32.601418,6.232446,215.27124,4.543653,28.198668,23.242258
1998-12-10,976,21.309765,0.773665,22.656593,11.876307,16.51252,18.060993,21.290892,15.923523,24.54878,59.538754,19.181694,23.918785,14.66826,23.666061,21.467323,21.05477,35.707561,24.168663,1.2781,20.403704,23.115467,21.337275,4.659954,16.276096,20.550341,27.172138,25.134243,14.029831,20.520205,31.84532,6.020179,209.534317,4.366287,27.355135,22.627024
1998-12-11,966,20.569277,0.815974,22.033016,11.765904,16.982857,18.341112,21.543491,16.036058,24.811172,60.621262,19.48501,24.088549,13.960516,22.95891,21.625759,20.683844,35.539711,24.616442,1.260592,20.560308,23.477736,21.037811,4.903787,16.015448,20.023998,27.373894,24.795246,14.086476,20.597727,31.915661,6.173483,208.714828,4.450672,26.471395,22.251045
1998-12-14,930.666687,20.075611,0.785753,22.324018,11.671269,16.347273,18.287756,21.489363,15.630939,23.761585,58.771942,18.669207,23.805601,14.08541,22.181034,21.150467,21.037104,35.539711,23.502735,1.335001,19.978617,23.908998,20.8132,4.659954,15.523107,19.589195,26.835846,23.729828,14.06759,19.89994,31.915661,5.990695,201.338715,4.355977,25.989378,22.729568
1998-12-15,980.666687,20.788677,0.811441,22.157732,11.213886,17.033701,17.714176,21.363052,16.767529,25.306814,59.538754,19.401337,24.371511,14.640503,22.91176,21.447519,20.84281,35.616013,24.22608,1.448806,20.582678,24.702511,21.337275,4.639633,15.658261,19.818033,27.553267,23.826685,14.010951,20.365128,31.229856,6.214756,213.085785,4.508541,26.993599,23.071371
1998-12-16,1004,20.514416,0.793308,21.367863,10.44106,16.817602,17.954283,21.814144,16.564974,24.840338,59.313225,19.098028,24.182863,14.404592,23.948914,22.219862,20.1716,36.073811,24.570522,1.47069,20.716911,24.254002,21.337275,4.748004,15.301076,19.795155,27.149721,23.826685,13.708823,20.520205,31.405689,6.114519,208.168411,4.498021,26.873085,22.763742
1998-12-17,1031.333374,21.63888,0.808419,21.243155,10.377965,17.26251,17.634144,21.615667,16.981342,25.219351,59.922153,19.55822,24.145138,14.376838,26.353233,22.794186,20.701508,36.119583,24.685333,1.487175,20.918261,24.116001,21.636742,4.720912,15.223851,20.435919,27.306664,23.923542,13.954303,20.339287,30.895754,6.185275,218.54953,4.461195,27.837135,22.695379
1998-12-18,1060.666626,22.036549,0.850729,21.118435,10.567233,18.393862,17.714176,21.922396,17.442736,26.706268,61.906799,20.081177,23.994238,14.557241,26.211805,23.823978,19.994967,35.280304,25.316826,1.422223,20.761662,24.098751,21.711613,4.69382,15.349348,20.779188,27.889563,23.875114,13.302842,20.675262,30.438549,6.208859,218.003113,4.377021,27.716644,22.832094
1998-12-21,1076,22.105124,0.847707,21.160004,10.661867,19.258257,17.927605,21.597624,17.712814,27.493464,63.643326,20.530907,23.201973,14.598868,27.248957,24.556717,19.924311,35.173489,25.799044,1.402066,20.593866,24.081495,21.449583,4.836054,16.102333,21.465727,28.203423,24.020399,13.236753,22.019152,30.508896,6.2999,223.466949,4.403324,27.314941,23.481522
1998-12-22,1042,22.297087,0.918727,21.160004,10.677639,19.080288,17.874254,21.633705,17.836599,27.639246,65.763237,19.924282,23.239712,14.973557,27.060402,24.358685,19.994967,35.98225,25.431635,1.406546,20.974184,24.840511,21.52445,4.741231,16.131292,20.962271,28.091331,23.197117,13.14234,21.450579,30.403385,6.2999,220.461853,4.492759,27.355135,23.378986
1998-12-23,1055.333374,22.681055,0.962548,21.201584,10.740726,19.626898,18.141031,21.6698,18.252979,27.989115,66.755585,20.917881,23.786737,15.528659,26.871824,24.358685,20.365894,36.531597,26.373125,1.444621,21.544693,25.806534,21.561871,4.808963,16.729816,21.076694,29.212299,23.971968,13.614415,21.812399,31.370527,6.466783,226.198776,4.603236,28.037991,23.51569
1998-12-24,1055.333374,22.681055,0.948948,21.451012,10.835359,19.156559,18.074339,21.543491,18.174206,27.989115,67.815529,20.917881,23.956509,15.41763,26.68326,24.180445,20.772158,36.333225,26.040159,1.480456,21.365709,25.875532,21.487015,4.836054,16.478823,21.168232,29.100187,23.681402,13.935415,21.864092,31.739807,6.472744,225.65242,4.62428,27.837135,23.720774
1998-12-28,1050,22.365658,0.988236,21.617294,11.340061,19.156559,18.207727,21.507408,18.30924,27.697557,68.289177,20.436773,24.314919,15.292732,26.918964,23.863586,21.019445,36.134861,26.154972,1.417744,21.376902,25.703035,20.962938,4.822508,16.807056,21.351305,28.651814,23.584538,13.859886,22.174225,31.687057,6.591946,223.193741,4.545366,28.399519,23.89168
1998-12-29,1059.333374,23.037588,0.986724,21.326294,11.513551,19.016729,18.167702,21.832182,18.784603,28.717987,67.522362,20.258972,25.276945,15.389874,27.154684,24.398285,21.231405,36.882553,25.810518,1.478216,22.305357,25.806534,21.189156,4.768324,16.96151,21.877645,29.391634,23.584538,14.236547,22.38097,31.810141,6.508503,222.920547,4.56115,28.720867,24.370195
1998-12-30,1038.666626,22.996443,0.968592,21.160004,11.529327,18.851477,17.967625,21.543491,18.614031,28.601364,67.387047,19.945202,25.3524,15.056819,27.154684,24.814161,20.683844,36.333225,25.534977,1.453579,22.57382,25.461529,21.113756,4.829282,17.009764,21.053801,28.965693,23.148687,14.304568,22.122528,32.601418,6.66943,221.008255,4.587455,28.640532,23.925861
1998-12-31,1030.666626,22.489075,0.989747,21.700445,11.608185,18.876898,17.700846,21.110458,18.557186,28.54307,66.53006,19.840614,25.314674,14.87641,26.777536,24.338875,20.100952,36.012783,25.477566,1.453579,22.37248,25.202772,21.000637,4.666725,16.797407,19.772264,29.212299,23.245546,14.139373,22.174225,32.689339,6.514462,217.183624,4.503282,28.479855,24.50691
1999-01-04,1062.666626,22.269669,0.997302,21.908304,11.955173,19.385372,17.514099,20.966118,18.295656,27.435152,66.033905,20.217136,24.956264,14.918053,27.315289,24.378477,21.090096,36.562096,25.902382,1.480456,22.104004,24.840511,21.113756,4.91056,16.681549,19.017073,28.920849,22.906546,13.974171,21.760706,32.30249,6.574066,219.915436,4.424368,27.99782,23.037178
1999-01-05,1070.666626,21.844572,1.047167,23.446447,11.923628,19.715874,17.260654,20.785677,18.682255,27.231068,68.4245,20.625032,25.050579,15.223347,27.529062,24.279469,21.213745,36.806267,26.912764,1.458058,22.171122,25.271772,21.264563,4.99184,17.173885,20.138424,29.145031,23.681402,13.94502,21.760706,33.041039,6.645586,224.013245,4.408584,28.158503,23.413172
1999-01-06,1069.333374,22.913376,1.00939,23.986887,12.239065,20.287903,17.767536,21.615667,19.046118,27.697557,68.108727,21.670937,25.3524,15.598027,28.122871,24.655733,22.202883,37.523472,27.785355,1.563325,22.607378,25.565031,21.566189,5.201807,17.357309,20.619303,29.638262,23.971968,14.294847,22.42893,34.359867,6.830351,237.672577,4.471716,28.720867,23.68659
1999-01-07,1116,23.18977,1.087966,23.820595,12.349468,21.076029,17.900925,21.579578,18.727749,27.260225,68.627441,21.629095,25.107176,15.41763,29.286739,24.675537,21.690655,37.187759,27.647573,1.538689,22.294172,25.082026,21.189156,5.113757,17.173885,20.665432,30.176344,24.601536,14.139373,23.207708,33.920284,6.949553,255.702957,4.508541,28.43969,23.276449
1999-01-08,1143.333374,23.894594,1.087966,23.820595,12.869941,21.698906,17.914259,21.453278,18.625412,27.114441,67.680199,21.702303,25.12604,15.098451,28.692936,25.507303,21.796635,37.553993,27.532757,1.572285,21.880278,24.616255,21.302265,4.930878,17.714491,20.896067,29.952135,25.231102,14.780735,23.960527,37.401966,6.967437,253.244247,4.597975,28.399519,24.8829
1999-01-11,1100,23.493814,1.109121,23.363319,13.374649,21.292126,17.954283,20.56917,18.136465,26.356419,68.289177,23.386196,24.201733,14.66826,28.977953,24.675537,22.202883,36.790985,27.09646,1.590202,21.074863,24.081495,20.774418,5.005383,17.328346,20.273335,29.279556,27.313517,15.111145,22.896189,38.738377,6.866115,252.424713,4.650582,27.957663,25.156326
1999-01-12,1070.666626,22.636978,1.115165,22.656593,12.775315,19.957399,17.514099,20.424826,17.783962,25.306814,66.778145,22.68545,24.088549,14.529489,28.075369,23.863586,21.973267,36.119583,26.120527,1.505093,20.347757,24.409239,19.907253,4.890241,17.18354,19.835115,28.831152,29.444363,14.654411,22.325083,37.437145,6.717109,243.6828,4.57167,27.515781,25.429768
1999-01-13,1082.666626,21.821608,1.124231,22.407173,12.128659,19.499777,17.354033,20.352648,17.567915,25.20476,66.935966,23.260689,23.239712,14.473975,27.220274,24.398285,21.266731,35.98225,26.419052,1.507332,20.884693,24.288502,19.417112,4.653179,17.125618,20.273335,28.920849,27.991512,14.275417,22.532761,36.733746,6.818432,228.111099,4.56115,26.832911,24.404383
1999-01-14,1058,21.227348,1.000324,22.282452,11.797447,19.601471,17.047234,20.136127,17.658888,25.627527,65.176903,22.382137,23.560381,14.099289,25.937641,24.101231,20.383568,35.341339,26.040159,1.480456,20.314209,23.512232,19.303995,4.626087,16.768436,19.858185,28.606974,27.943081,14.042193,22.532761,35.78421,6.693268,222.374176,4.461195,26.350895,24.130928
1999-01-15,1094.666626,23.079216,0.998813,22.407173,12.15853,20.681965,17.087246,20.51503,18.329762,25.59837,66.733032,22.65407,24.145138,14.390708,26.935253,24.556717,21.072433,35.921188,27.50979,1.4491,20.750463,23.908998,19.303995,4.897015,16.942202,19.604469,28.741491,27.894657,14.226826,23.233667,37.823994,6.723071,225.106049,4.398061,27.355135,24.5411
1999-01-19,1078,22.222387,0.988236,22.240873,11.743134,21.635347,17.193958,20.51503,18.454847,25.860771,69.371696,23.323444,24.277191,14.238067,28.265392,25.091415,20.560198,36.073811,28.58906,1.424463,20.739283,23.857233,18.96467,4.781869,16.836008,21.357344,28.719088,28.282085,14.100497,24.505684,37.630562,6.62771,225.37915,4.277065,26.712421,23.720774
1999-01-20,1074.666626,22.554066,0.98068,22.781309,11.551402,21.584499,17.073912,20.496992,18.261545,26.735422,70.183586,23.135176,24.446949,14.08541,29.310493,24.635939,19.747675,36.348473,29.875,1.424463,21.42164,23.546749,18.24832,4.720912,17.299393,21.218958,28.786337,27.894657,13.682628,24.298002,36.733746,6.842269,232.755203,4.077152,26.310726,22.421947
1999-01-21,1063.333374,22.664621,0.93837,22.199305,11.471517,20.605696,16.860481,20.53307,18.068239,26.44388,71.085678,22.340292,24.145138,13.669098,28.645418,24.299267,20.511614,35.722839,29.082766,1.413264,20.851145,24.032959,18.323723,4.517715,17.598656,21.518805,28.360369,26.780806,13.488276,23.752855,36.927177,6.693268,229.203796,3.887761,25.547512,23.139729
1999-01-22,1047.333374,21.780148,0.936859,22.947598,11.23186,20.91078,17.073912,20.605247,17.806702,26.094009,64.861145,21.566336,23.692411,13.516444,27.315289,24.081423,20.153942,33.93745,28.703882,1.496134,20.716911,23.703041,18.135208,4.768324,17.695187,21.65719,29.414053,26.441814,13.488276,23.519213,35.67868,6.639627,225.65242,3.903543,25.467176,22.421947
1999-01-25,1052,22.443504,0.95197,23.945316,11.391633,21.037893,17.047234,20.785677,18.284279,26.939522,65.673065,21.85918,23.767876,13.974396,28.289133,24.041815,21.231405,33.571228,29.737219,1.516291,21.030127,23.234188,18.097504,4.687045,17.888254,20.088825,29.414053,27.071373,13.760375,22.558708,36.522751,6.806513,232.755203,3.950892,25.427002,23.003004
1999-01-26,1048.666626,22.498781,0.979169,23.280174,11.535422,21.787882,16.967192,20.857861,18.557186,27.201921,66.98111,22.915537,24.899681,13.891134,28.217886,25.012196,21.443369,35.158218,31.516876,1.507332,21.499945,23.772495,18.587643,4.477075,18.110294,20.503983,29.974545,26.780806,13.731223,22.42893,36.557919,6.925717,242.590027,4.061368,25.748362,23.51569
1999-01-27,1040,21.98744,0.970103,23.363319,11.423585,21.037893,16.326935,20.496992,18.466215,28.105726,64.342468,22.21479,25.23921,14.19643,27.790335,24.873577,20.966454,35.097187,30.977224,1.507332,21.824348,23.980869,17.795879,4.626087,17.897923,20.573172,30.557438,25.521671,13.527152,22.377016,35.836964,6.901875,236.033524,3.908803,25.386837,22.353592
1999-01-28,1050.666626,22.208567,0.988236,23.030735,11.375656,22.143818,16.166862,20.496992,18.818708,27.989115,64.47776,22.95738,25.57876,14.4601,27.980354,24.754757,21.372713,34.776737,31.964628,1.52973,22.831106,24.397631,17.758173,4.822508,18.062033,21.703306,30.535021,25.957525,13.692354,22.454885,36.698589,7.04492,242.751724,4.098196,25.185991,21.909246
