date,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD,MACD_Signal,MACD_Signal,MACD_Hist,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD,MACD_Signal,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD,MACD_Signal,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Signal,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD
2016-05-03,0.9585,-0.071,0.8875,-0.2434,0.9998,1.2432,-0.0387,0.1506,0.1118,1.1818,-0.0287,1.1531,-0.1281,0.0884,0.2166,0.0675,0.0336,0.1011,0.1494,1.5569,1.7063,-0.305,0.2594,-0.0456,-0.046,-0.3606,-0.4066,-0.511,1.7875,1.2765,-0.1309,1.9231,1.7923,-0.7089,-0.4766,-1.1855,-0.1254,-0.4234,-0.5487,-0.0487,0.61,0.6587,-0.5091,0.0771,-0.4321,-0.6058,-0.4618,-1.0676,-0.2922,0.7622,0.4699,-0.3837,1.3345,0.9508,-0.2027,0.9241,1.1268,-0.0493,1.0752,1.1245,-0.1317,-0.2384,-0.1067,1.3632,-0.1107,1.2525,-0.1858,-0.0567,-0.2424,1.0283,-0.9366,0.0917,-0.3425,1.3036,0.9611,-0.0624,0.0781,0.0158,1.2383,0.1594,1.3977,0.2616,-0.6569,-0.3954,-0.039,2.3434,2.3044,-0.5414,1.6315,1.0901,0.148,-0.1758,-0.0278,-0.423,1.2634,0.8403,0.0525,1.6509,1.7034,-1.7993,-1.152,-2.9513,0.0012,1.53,1.5312
2016-05-04,0.915,-0.1739,0.7412,-0.3495,0.8062,1.1558,0.006,0.1788,0.1848,1.138,-0.1751,0.9629,-0.1564,0.0211,0.1775,0.0763,0.0352,0.1115,0.0527,1.5701,1.6228,-0.3124,0.1813,-0.1311,-0.0339,-0.3691,-0.403,-0.7037,1.6116,0.9078,-0.1969,1.8739,1.677,-0.8123,-0.4136,-1.2259,-0.0285,-0.4305,-0.459,-0.0446,0.603,0.6476,-0.492,0.0684,-0.4236,-0.5462,-0.5984,-1.1446,-0.3157,0.6833,0.3676,-0.4059,1.2331,0.8271,-0.1065,0.9937,1.1002,-0.1948,0.881,1.0758,-0.1497,-0.2215,-0.0719,1.3216,-0.1664,1.1552,-0.2165,-0.1108,-0.3273,0.7906,-0.9508,-0.1603,-0.3058,1.2271,0.9213,-0.1011,0.0529,-0.0483,1.2575,0.0769,1.3344,0.093,-0.6743,-0.5814,-0.2137,2.29,2.0763,-0.6665,1.4649,0.7984,0.0913,-0.2268,-0.1355,-0.6066,1.1117,0.5051,-0.1832,1.6051,1.4219,-1.6429,-1.5627,-3.2056,-0.1262,1.4985,1.3722
2016-05-05,0.8514,-0.2548,0.5966,-0.3643,0.7004,1.0647,0.0465,0.1622,0.2087,1.0641,-0.2956,0.7685,-0.1764,-0.0431,0.1334,0.0825,0.0248,0.1073,0.0555,1.5839,1.6394,-0.301,0.106,-0.195,-0.0212,-0.3744,-0.3956,-0.8266,1.4049,0.5783,-0.2272,1.8171,1.5899,-0.8823,-0.28,-1.1623,0.0185,-0.4259,-0.4074,-0.0347,0.6042,0.6389,-0.4907,0.0052,-0.4856,-0.4703,-0.716,-1.1863,-0.366,0.5918,0.2258,-0.3709,1.1403,0.7695,-0.0539,1.0328,1.0867,-0.3066,0.6925,0.9992,-0.1596,-0.1994,-0.0398,1.281,-0.1625,1.1185,-0.2203,-0.1659,-0.3861,0.5969,-0.7748,-0.1779,-0.3093,1.1498,0.8406,-0.1321,0.0198,-0.1123,1.2615,0.0161,1.2776,-0.0702,-0.6526,-0.7228,-0.2798,2.22,1.9402,-0.7258,1.2835,0.5576,0.0257,-0.2623,-0.2366,-0.7925,0.9136,0.1211,-0.2601,1.5401,1.28,-1.5051,-1.939,-3.4441,-0.2348,1.4398,1.2049
2016-05-06,0.786,-0.2616,0.5244,-0.3539,0.6223,0.9762,0.0837,0.1486,0.2323,0.9757,-0.3538,0.6219,-0.172,-0.0817,0.0904,0.0905,0.0321,0.1227,0.0788,1.6036,1.6824,-0.2127,0.0529,-0.1598,0.0092,-0.3721,-0.3629,-0.8201,1.1999,0.3798,-0.2681,1.7501,1.482,-0.9305,-0.1927,-1.1231,0.1038,-0.3999,-0.2962,-0.0319,0.5991,0.6309,-0.4945,-0.015,-0.5094,-0.3628,-0.8067,-1.1695,-0.415,0.488,0.073,-0.2684,1.0732,0.8049,0.055,1.1555,1.1005,-0.3468,0.5656,0.9124,-0.1595,-0.159,0.0005,1.2379,-0.1722,1.0658,-0.2006,-0.216,-0.4166,0.4525,-0.5776,-0.1251,-0.2399,1.0898,0.8499,-0.1301,-0.0127,-0.1428,1.2604,-0.0044,1.256,-0.2123,-0.5685,-0.7808,-0.2988,2.1453,1.8465,-0.6888,1.1113,0.4224,-0.037,-0.2507,-0.2877,-0.8395,0.7037,-0.1358,-0.2333,1.4817,1.2484,-1.3553,-2.2778,-3.6331,-0.2661,1.3732,1.1072
2016-05-09,0.7278,-0.2325,0.4953,-0.3773,0.5046,0.8819,0.1282,0.1781,0.3063,0.8722,-0.4138,0.4585,-0.1713,-0.1237,0.0475,0.097,0.0259,0.123,0.0619,1.6191,1.681,-0.102,0.0274,-0.0747,0.0286,-0.3649,-0.3364,-0.8497,0.9875,0.1377,-0.2554,1.6862,1.4309,-0.9546,-0.0964,-1.0509,0.1548,-0.3612,-0.2064,-0.0189,0.6073,0.6262,-0.4954,-0.0038,-0.4992,-0.2895,-0.879,-1.1686,-0.3965,0.3889,-0.0076,-0.2235,1.0174,0.7939,0.1263,1.2583,1.132,-0.387,0.4287,0.8157,-0.154,-0.132,0.022,1.2084,-0.1179,1.0905,-0.1911,-0.2638,-0.4549,0.3463,-0.4246,-0.0783,-0.1594,1.05,0.8906,-0.1378,-0.0471,-0.185,1.2543,-0.0247,1.2296,-0.3285,-0.4648,-0.7933,-0.4109,2.0426,1.6316,-0.6289,0.954,0.3252,-0.0948,-0.2312,-0.3259,-0.9959,0.4547,-0.5412,-0.2919,1.4087,1.1169,-1.1652,-2.5691,-3.7343,-0.318,1.2937,0.9757
2016-05-10,0.6847,-0.1724,0.5124,-0.2667,0.5486,0.8152,0.1897,0.2461,0.4358,0.778,-0.377,0.401,-0.1508,-0.1409,0.0098,0.1092,0.0485,0.1577,0.1137,1.6475,1.7612,-0.0371,0.0181,-0.019,0.0719,-0.347,-0.275,-0.7007,0.8123,0.1116,-0.192,1.6382,1.4463,-0.9368,0.0709,-0.8659,0.205,-0.31,-0.105,-0.0161,0.6061,0.6222,-0.4858,0.0386,-0.4472,-0.1597,-0.919,-1.0787,-0.3307,0.3062,-0.0244,-0.0818,0.9969,0.9151,0.2032,1.386,1.1828,-0.3464,0.3827,0.7291,-0.1369,-0.0686,0.0683,1.2014,-0.0281,1.1733,-0.1511,-0.3016,-0.4526,0.3108,-0.1418,0.169,-0.0291,1.0427,1.0136,-0.0961,-0.0712,-0.1673,1.2652,0.0438,1.309,-0.3985,-0.28,-0.6785,-0.4196,1.9377,1.5181,-0.4036,0.8531,0.4496,-0.138,-0.1728,-0.3108,-0.9356,0.2208,-0.7147,-0.1583,1.3692,1.2109,-0.9213,-2.7994,-3.7207,-0.2908,1.221,0.9302
2016-05-11,0.6473,-0.1497,0.4976,-0.2437,0.5106,0.7543,0.2584,0.2747,0.5331,0.6867,-0.3649,0.3218,-0.125,-0.1464,-0.0214,0.1219,0.0509,0.1727,-0.1499,1.61,1.4602,-0.1472,-0.0187,-0.1659,0.0736,-0.3286,-0.255,-0.6136,0.6589,0.0453,-0.3409,1.553,1.2121,-0.8965,0.1615,-0.735,0.2074,-0.2581,-0.0507,-0.0607,0.5464,0.607,-0.5038,-0.0722,-0.576,-0.0597,-0.9339,-0.9936,-0.2985,0.2316,-0.0669,-0.0291,0.9896,0.9605,0.0729,1.274,1.2011,-0.3241,0.324,0.6481,-0.1178,-0.0413,0.0765,1.2013,-0.0005,1.2008,-0.1204,-0.3317,-0.452,0.3046,-0.0251,0.2795,-0.1602,1.0026,0.8424,-0.0732,-0.0895,-0.1627,1.2644,-0.0031,1.2613,-0.4504,-0.2077,-0.6581,-0.429,1.8304,1.4014,-0.3734,0.7598,0.3864,-0.1747,-0.1469,-0.3216,-0.8558,0.0069,-0.8489,-0.1891,1.3219,1.1328,-0.7527,-2.9876,-3.7403,-0.2856,1.1496,0.864
2016-05-12,0.6106,-0.147,0.4635,-0.2183,0.4814,0.6997,0.3339,0.302,0.6359,0.5931,-0.3745,0.2186,-0.1104,-0.1594,-0.049,0.1399,0.0721,0.212,-0.3589,1.5203,1.1614,-0.1802,-0.0638,-0.244,0.0942,-0.305,-0.2108,-0.5419,0.5234,-0.0184,-0.4912,1.4302,0.939,-0.8313,0.2607,-0.5706,0.217,-0.2039,0.0132,-0.089,0.4958,0.5848,-0.5215,-0.0707,-0.5923,0.0439,-0.9229,-0.879,-0.2769,0.1624,-0.1145,0.0207,0.9948,1.0155,0.0391,1.2499,1.2108,-0.3016,0.2711,0.5727,-0.0922,0.0101,0.1023,1.2005,-0.003,1.1975,-0.111,-0.3594,-0.4704,0.3145,0.0396,0.3541,-0.2502,0.9401,0.6899,-0.0702,-0.107,-0.1772,1.2672,0.011,1.2782,-0.4948,-0.1774,-0.6722,-0.3665,1.7388,1.3722,-0.3381,0.6753,0.3372,-0.2055,-0.1233,-0.3289,-0.8076,-0.195,-1.0026,-0.12,1.2919,1.1719,-0.7188,-3.1673,-3.8861,-0.2938,1.0762,0.7823
2016-05-13,0.5647,-0.1834,0.3814,-0.2605,0.374,0.6346,0.402,0.2722,0.6742,0.4874,-0.423,0.0643,-0.0989,-0.1726,-0.0737,0.1536,0.0549,0.2085,-0.5609,1.3801,0.8192,-0.3128,-0.142,-0.4547,0.0711,-0.2872,-0.2161,-0.5492,0.3861,-0.1631,-0.6199,1.2753,0.6554,-0.7516,0.3187,-0.433,0.1382,-0.1693,-0.0311,-0.1075,0.4504,0.5579,-0.5477,-0.1048,-0.6525,0.0876,-0.901,-0.8134,-0.2656,0.096,-0.1696,-0.0751,0.976,0.901,-0.0776,1.1138,1.1914,-0.3133,0.1811,0.4944,-0.0714,0.012,0.0833,1.186,-0.0582,1.1278,-0.0864,-0.381,-0.4674,0.3154,0.0038,0.3192,-0.3697,0.8477,0.478,-0.0923,-0.1301,-0.2224,1.253,-0.0567,1.1963,-0.5371,-0.1695,-0.7066,-0.4121,1.6358,1.2237,-0.4192,0.5705,0.1513,-0.2328,-0.1092,-0.342,-0.8373,-0.4043,-1.2416,-0.2289,1.2347,1.0057,-0.6195,-3.3222,-3.9417,-0.3074,0.9993,0.6919
2016-05-16,0.5181,-0.1864,0.3318,-0.1745,0.4165,0.591,0.4637,0.2471,0.7108,0.3791,-0.4332,-0.0541,-0.0768,-0.1698,-0.0929,0.1657,0.0481,0.2138,-0.6809,1.2099,0.5289,-0.3092,-0.2193,-0.5285,0.0741,-0.2687,-0.1946,-0.4296,0.2787,-0.1509,-0.575,1.1315,0.5565,-0.6722,0.3177,-0.3545,0.1087,-0.1421,-0.0335,-0.1064,0.425,0.5313,-0.5793,-0.1264,-0.7057,0.1665,-0.8594,-0.693,-0.1964,0.0469,-0.1495,-0.0615,0.9607,0.8991,-0.1058,1.0592,1.165,-0.2793,0.1452,0.4245,-0.0501,0.0348,0.0849,1.1749,-0.0443,1.1306,-0.0324,-0.3891,-0.4215,0.3377,0.0893,0.427,-0.2919,0.7747,0.4828,-0.0797,-0.15,-0.2298,1.2406,-0.0495,1.1911,-0.5538,-0.0665,-0.6203,-0.3344,1.5522,1.2177,-0.3244,0.4894,0.165,-0.2489,-0.0643,-0.3132,-0.7681,-0.5963,-1.3644,-0.1675,1.1928,1.0252,-0.2801,-3.3922,-3.6723,-0.3121,0.9213,0.6091
2016-05-17,0.456,-0.2483,0.2077,-0.194,0.3485,0.5425,0.5032,0.158,0.6612,0.2828,-0.3852,-0.1024,-0.0652,-0.1744,-0.1092,0.1729,0.029,0.2019,-0.7583,1.0203,0.262,-0.3475,-0.3061,-0.6537,0.0534,-0.2554,-0.2019,-0.4463,0.1671,-0.2792,-0.596,0.9825,0.3865,-0.6246,0.1905,-0.4341,0.0213,-0.1368,-0.1155,-0.1273,0.3722,0.4995,-0.612,-0.1307,-0.7426,0.1307,-0.8267,-0.696,-0.1642,0.0058,-0.1583,-0.169,0.9184,0.7494,-0.253,0.8487,1.1017,-0.2473,0.1154,0.3627,-0.0435,-0.0171,0.0264,1.1542,-0.083,1.0712,-0.0194,-0.3939,-0.4134,0.3482,0.0419,0.3901,-0.4481,0.6627,0.2146,-0.0823,-0.1706,-0.2529,1.2265,-0.0563,1.1702,-0.5735,-0.0789,-0.6524,-0.3813,1.4568,1.0756,-0.3755,0.3955,0.02,-0.2617,-0.051,-0.3127,-0.6567,-0.7605,-1.4172,-0.232,1.1348,0.9028,-0.0466,-3.4038,-3.4504,-0.3907,0.8236,0.4329
2016-05-18,0.3721,-0.3357,0.0364,-0.261,0.2163,0.4772,0.5113,0.0325,0.5438,0.233,-0.199,0.034,-0.0509,-0.1728,-0.1219,0.1658,-0.0282,0.1376,-0.8363,0.8112,-0.0251,-0.475,-0.4249,-0.8998,0.0075,-0.2535,-0.246,-0.4847,0.046,-0.4388,-0.5262,0.851,0.3247,-0.5839,0.1626,-0.4213,-0.0825,-0.1574,-0.2399,-0.1293,0.3378,0.4672,-0.6578,-0.1834,-0.8413,0.1282,-0.7947,-0.6665,-0.1131,-0.0224,-0.1355,-0.2997,0.8435,0.5438,-0.4365,0.5561,0.9926,-0.0656,0.2806,0.3463,-0.0506,-0.0791,-0.0285,1.122,-0.1287,0.9933,-0.0061,-0.3955,-0.4015,0.3394,-0.0353,0.3041,-0.5432,0.5269,-0.0163,-0.0844,-0.1917,-0.2761,1.2065,-0.0803,1.1262,-0.5868,-0.0531,-0.6399,-0.4479,1.3449,0.8969,-0.3877,0.2986,-0.0891,-0.27,-0.0332,-0.3031,-0.5749,-0.9042,-1.4791,-0.3708,1.0421,0.6713,0.2015,-3.3535,-3.152,-0.3785,0.729,0.3505
2016-05-19,0.2776,-0.3782,-0.1006,-0.3172,0.0807,0.3979,0.504,-0.0296,0.4744,0.2016,-0.1257,0.0759,-0.0465,-0.18,-0.1336,0.1497,-0.0648,0.0849,-0.8864,0.5896,-0.2968,-0.14,-0.4599,-0.5998,-0.0679,-0.2705,-0.3384,-0.5336,-0.0874,-0.621,-0.4952,0.7272,0.2319,-0.5676,0.0653,-0.5023,-0.1201,-0.1875,-0.3076,-0.1147,0.3238,0.4385,-0.6934,-0.1422,-0.8356,0.0958,-0.7707,-0.6749,-0.0807,-0.0426,-0.1233,-0.4827,0.7228,0.2401,-0.5964,0.2471,0.8435,0.007,0.355,0.348,-0.0684,-0.1395,-0.0711,1.0702,-0.2074,0.8628,-0.0167,-0.3996,-0.4164,0.2797,-0.2387,0.0411,-0.5817,0.3815,-0.2002,-0.0955,-0.2156,-0.311,1.1931,-0.0536,1.1395,-0.6027,-0.0639,-0.6666,-0.4919,1.2219,0.73,-0.4231,0.1928,-0.2303,-0.2608,0.0365,-0.2243,-0.5592,-1.044,-1.6033,-0.6335,0.8837,0.2502,0.354,-3.265,-2.911,-0.4074,0.6271,0.2197
2016-05-20,0.1834,-0.3767,-0.1933,-0.2821,0.0453,0.3274,0.4799,-0.0964,0.3834,0.1803,-0.0852,0.0951,-0.026,-0.166,-0.1401,0.1284,-0.085,0.0434,-0.7893,0.3923,-0.397,0.1237,-0.429,-0.3053,-0.1072,-0.2973,-0.4045,-0.4978,-0.2119,-0.7097,-0.3965,0.628,0.2316,-0.5375,0.1203,-0.4172,-0.1465,-0.2241,-0.3706,-0.0805,0.3378,0.4184,-0.728,-0.1383,-0.8662,0.0967,-0.7465,-0.6498,-0.0219,-0.0481,-0.07,-0.5851,0.5765,-0.0085,-0.8472,-0.2155,0.6317,0.0566,0.4188,0.3622,-0.0977,-0.2148,-0.1171,1.0028,-0.2697,0.7331,0.0143,-0.3961,-0.3818,0.2277,-0.2082,0.0195,-0.5711,0.2387,-0.3324,-0.0827,-0.2362,-0.3189,1.1759,-0.0685,1.1074,-0.5997,0.0122,-0.5875,-0.5087,1.0947,0.586,-0.3425,0.1072,-0.2353,-0.2343,0.1061,-0.1282,-0.4825,-1.1647,-1.6472,-0.8171,0.6794,-0.1377,0.5259,-3.1335,-2.6076,-0.3346,0.5435,0.2089
2016-05-23,0.102,-0.3257,-0.2238,-0.275,-0.0164,0.2587,0.4499,-0.1197,0.3302,0.1694,-0.0436,0.1258,-0.0099,-0.1524,-0.1425,0.1027,-0.1027,0.0001,-0.7289,0.2101,-0.5188,0.2633,-0.3631,-0.0998,-0.1567,-0.3365,-0.4932,-0.4601,-0.3269,-0.787,-0.3527,0.5399,0.1872,-0.5071,0.1215,-0.3856,-0.1418,-0.2595,-0.4014,-0.0632,0.3394,0.4026,-0.7663,-0.1532,-0.9195,0.0613,-0.7312,-0.6699,0.0043,-0.047,-0.0427,-0.5536,0.4381,-0.1155,-0.9499,-0.5556,0.3942,0.0783,0.4601,0.3818,-0.1321,-0.2697,-0.1376,0.9192,-0.3343,0.5849,0.0417,-0.3857,-0.344,0.175,-0.2108,-0.0358,-0.5642,0.0977,-0.4665,-0.0727,-0.2544,-0.3271,1.1524,-0.094,1.0585,-0.5857,0.0558,-0.5299,-0.5287,0.9625,0.4339,-0.2929,0.034,-0.2589,-0.1982,0.1444,-0.0537,-0.3647,-1.2559,-1.6206,-0.8834,0.4586,-0.4248,0.7119,-2.9555,-2.2436,-0.2974,0.4691,0.1717
2016-05-24,0.0405,-0.2458,-0.2052,-0.1584,0.0607,0.2191,0.4256,-0.0971,0.3285,0.1772,0.0311,0.2082,0.0174,-0.1208,-0.1382,0.0783,-0.0978,-0.0195,-0.6337,0.0516,-0.5821,0.3876,-0.2662,0.1214,-0.1484,-0.3736,-0.522,-0.3449,-0.4131,-0.758,-0.1732,0.4966,0.3234,-0.4443,0.2513,-0.193,-0.08,-0.2795,-0.3595,-0.0252,0.3711,0.3963,-0.7936,-0.1093,-0.9029,0.1422,-0.6957,-0.5535,0.0644,-0.0309,0.0335,-0.3481,0.3511,0.003,-0.8952,-0.7248,0.1704,0.1532,0.5733,0.4201,-0.1612,-0.2778,-0.1166,0.8362,-0.3319,0.5043,0.1132,-0.3574,-0.2442,0.1488,-0.1048,0.044,-0.4073,-0.0042,-0.4115,-0.0373,-0.2637,-0.301,1.1247,-0.111,1.0137,-0.5304,0.2215,-0.3089,-0.4705,0.8449,0.3744,-0.077,0.0147,-0.0622,-0.1491,0.1965,0.0475,-0.2163,-1.3099,-1.5262,-0.8879,0.2366,-0.6513,0.9119,-2.7275,-1.8157,-0.1811,0.4238,0.2427
