date,SlowK,SlowD,SlowD,SlowK,SlowK,SlowD,SlowK,SlowD,SlowK,SlowD,SlowD,SlowK,SlowK,SlowD,SlowD,SlowK,SlowD,SlowK,SlowK,SlowD,SlowK,SlowD,SlowK,SlowD,SlowD,SlowK,SlowD,SlowK,SlowK,SlowD,SlowK,SlowD,SlowK,SlowD,SlowD,SlowK,SlowK,SlowD,SlowD,SlowK,SlowK,SlowD,SlowD,SlowK,SlowD,SlowK,SlowD,SlowK,SlowD,SlowK,SlowK,SlowD,SlowD,SlowK,SlowD,SlowK,SlowK,SlowD,SlowK,SlowD,SlowK,SlowD,SlowD,SlowK,SlowD,SlowK,SlowK,SlowD,SlowK,SlowD
2009-08-27,86.7991,83.9774,84.7176,78.2649,69.1902,75.6096,73.3404,74.6126,72.2151,79.2726,87.2079,83.0302,81.5437,84.2,41.6326,33.051,77.885,62.7488,81.918,85.276,60.4469,75.706,71.9134,64.2919,61.8538,48.8632,84.4838,79.8363,38.0228,28.9472,85.0201,88.6339,89.0098,88.646,71.0291,54.3587,76.9508,77.7147,71.5344,66.4576,40.4751,43.9339,67.8956,50.0597,80.6166,89.0748,63.9687,57.3554,67.5537,70.4324,61.717,72.6829,84.2749,75.9233,80.0093,73.3059,84.0451,88.4561,74.8044,80.615,50.6843,63.255,72.3732,61.3755,88.4256,88.4433,67.2362,74.7414,69.9693,67.5922
2009-08-28,81.8387,82.6513,76.8223,67.6107,62.6795,68.9124,74.2692,72.6776,60.1148,69.6954,78.0828,62.6658,68.3663,77.7661,35.9162,27.0331,63.1555,43.7439,70.2128,78.9173,31.5296,57.4578,80.7969,71.6822,50.4992,40.2472,77.9253,70.4796,54.7141,38.8383,66.5277,79.5377,64.127,79.9079,55.7141,43.1949,57.8291,71.0682,61.1582,47.8142,43.1525,39.8607,49.9551,30.5314,84.8356,89.1314,54.5098,45.4006,68.4827,72.9456,41.7729,58.5769,71.9294,53.229,72.1327,64.0317,75.3079,82.9997,67.4487,74.0557,43.6788,52.1748,58.8279,43.6701,86.2144,83.9257,62.6646,66.4506,78.9405,70.2436
2009-08-31,89.8421,86.1599,65.661,51.1073,60.693,64.1875,72.089,73.2329,59.5702,63.9667,62.0829,40.5527,46.734,65.548,25.3984,16.1111,44.7715,27.8219,52.6789,68.2699,20.5576,37.5114,87.3511,80.0205,48.267,55.6906,69.9705,59.5958,54.4937,49.0769,50.2256,67.2578,47.8629,66.9999,49.7704,51.7576,41.6932,58.8244,54.1804,48.2694,38.3857,40.6711,36.7483,29.6537,87.902,85.4999,46.7165,37.3935,72.0077,72.6452,29.6665,44.3855,51.8758,26.4751,62.1253,49.0381,54.103,71.152,51.1157,64.4563,31.7049,42.0227,44.1605,27.436,81.3778,71.7644,62.6284,64.1764,79.3456,76.0851
2009-09-01,69.4785,80.3864,48.7943,27.6649,45.1852,56.1859,42.6934,63.0172,38.8685,52.8512,40.6202,18.6423,22.024,45.7081,21.2798,20.6953,30.2935,19.3148,33.7395,52.2104,8.4264,20.1712,76.9737,81.7073,50.1817,54.6074,56.1147,38.2688,28.0006,45.7361,23.1157,46.623,30.022,47.3373,44.9142,39.7902,24.0497,41.1907,42.6712,31.9299,22.9741,34.8374,28.1054,24.1311,80.5924,67.1459,34.2982,20.1004,65.9526,52.2671,16.6669,29.3688,29.5443,8.9289,47.289,28.7973,29.7371,53.0493,30.2465,49.6036,22.3862,32.5899,28.2072,13.5155,68.4444,49.6432,39.4604,54.9178,52.3045,70.1969
2009-09-02,53.8157,71.0454,30.2769,12.0584,49.6296,51.8359,24.8728,46.5517,34.8072,44.4153,24.4366,14.1148,10.6224,26.4601,19.239,20.9107,20.1326,13.2613,22.6771,36.3652,29.0092,19.3311,58.113,74.1459,51.6062,44.5205,41.3208,26.0977,12.7196,31.738,13.6559,28.9991,23.7424,33.8758,40.524,30.0243,25.0387,30.2605,35.1361,25.2091,36.5158,32.6252,26.0362,24.3238,66.6979,47.4479,23.7602,13.7868,52.1499,31.5375,13.0184,19.784,13.8009,5.9989,30.6202,14.0253,10.7415,31.5272,12.0728,31.145,19.7864,24.6258,15.9787,6.9845,49.0409,25.7152,21.0012,41.03,26.4531,52.7011
2009-09-03,34.953,52.7491,18.1949,14.8614,43.1746,45.9965,22.2665,29.9442,29.5007,34.3921,14.4857,10.6999,7.8467,13.4977,29.4828,46.8426,13.5334,8.024,32.3068,29.5745,53.3352,30.2569,46.2809,60.4559,39.2784,18.7072,27.1997,17.2325,8.5366,16.4189,10.3996,15.7237,15.987,23.2505,30.9828,23.134,24.9415,24.6766,24.8296,17.3498,49.4544,36.3147,23.8233,23.0148,46.3092,24.3338,14.679,10.1499,34.6409,20.1181,16.2198,15.3017,7.6374,7.9845,18.7554,13.4435,6.1142,15.5309,10.8803,17.7332,25.7997,22.6574,12.1069,15.8206,30.2616,15.4263,15.9984,25.4866,13.5608,30.7728
2009-09-04,42.3423,43.7037,23.4267,43.3604,67.6653,53.4899,44.1677,30.4357,57.8991,40.7356,15.487,21.6464,18.5803,12.3498,43.6594,63.2249,15.1581,24.1891,54.5954,36.5264,79.6614,54.0019,53.3502,52.5814,26.933,17.5713,23.6189,27.5266,17.3885,12.8816,34.6029,19.5528,13.4567,17.7287,30.2865,37.7011,49.7976,33.2593,25.1928,33.0195,72.7431,52.9044,29.2569,40.4319,31.1001,21.5187,17.5864,28.8224,28.63,34.2345,44.1627,24.467,13.7563,27.2856,22.4264,39.8103,17.7515,11.5357,31.8906,18.2812,52.2765,32.6209,22.3868,44.3554,21.8454,24.3949,45.3225,27.4407,29.2971,23.1037
2009-09-08,60.8108,46.0354,43.3935,71.9588,74.6082,61.8161,54.0906,40.1749,79.944,55.7813,23.8791,39.2911,40.2361,22.221,60.5132,71.4722,29.5487,56.4331,76.0898,54.3307,65.3742,66.1236,46.5529,48.728,27.9956,47.7083,25.7637,32.532,43.9502,23.2918,65.7595,36.9207,26.3563,18.6,37.0983,50.4598,67.1194,47.2862,33.8817,51.2759,76.1677,66.1217,41.7285,61.7389,24.8367,28.6576,28.2701,45.838,38.397,60.8384,69.4519,43.2782,30.5789,56.4667,40.7362,68.9547,48.1286,23.9981,60.7557,34.5088,64.6303,47.5688,44.3987,73.0201,28.1728,44.6974,73.6244,44.9818,53.2828,32.0469
2009-09-09,77.6004,60.2512,69.5105,93.2124,88.8171,77.0302,57.6176,51.9587,98.7474,78.8635,42.3419,66.0881,69.3424,42.7196,61.4381,49.6172,53.5596,80.0566,88.3738,73.0197,55.0425,66.6927,36.8396,45.5809,42.9724,63.6376,33.7713,41.2554,71.8468,44.3951,87.5872,62.6498,54.9451,31.586,52.0036,67.8498,61.5984,59.5051,50.4369,67.0153,86.0809,78.3306,61.3874,81.9914,33.2454,49.5598,43.5087,55.8657,57.0016,75.9318,89.6708,67.7618,54.5352,79.8533,66.7291,91.4223,70.3182,45.3995,83.9708,58.8724,80.4517,65.7861,69.6234,91.4946,45.3797,67.0468,86.5378,68.4949,74.842,52.4739
2009-09-10,91.9324,76.7812,87.0857,96.086,79.2085,80.878,50.9259,54.2114,99.8227,92.838,63.7866,85.9805,89.9719,66.5168,51.4205,33.1722,76.7524,93.7675,90.556,85.0066,58.4602,59.6256,21.3895,34.9274,66.2592,87.4315,42.2123,52.8496,88.6928,68.1632,93.3288,82.2252,77.3448,52.8821,67.5704,84.4016,36.0967,54.9382,66.4173,80.9606,80.0965,80.7817,75.6679,83.2735,45.6189,58.6393,55.0045,63.3099,75.7986,90.6256,89.1119,82.7449,74.3629,86.7686,85.3395,95.6416,87.3201,68.589,94.2456,79.6574,84.1663,76.4161,86.5449,95.12,62.6514,76.21,81.7875,80.6499,90.0641,72.7296
2009-09-11,85.8112,85.1147,93.888,92.3658,58.1916,75.4058,39.1304,49.2247,91.7476,96.7726,82.4892,95.3991,99.1269,86.1471,33.6207,18.0728,87.6099,89.0056,97.2175,92.0491,75.9705,63.1577,22.2287,26.8193,77.2423,80.6579,51.2516,59.6498,80.7703,80.4366,84.466,88.4607,95.7832,76.0243,81.7612,93.0321,11.9034,36.5328,74.7643,76.3169,82.5023,82.8932,79.0783,71.97,53.8589,53.3775,61.7163,65.9733,83.2006,83.0444,85.9908,88.2579,81.4527,77.7363,93.9586,94.8118,79.298,78.9788,93.2511,90.4892,91.8752,85.4977,93.2193,93.0433,76.594,86.5253,72.1291,80.1515,90.9141,85.2734
2009-09-14,87.3646,88.3694,94.0972,93.8398,32.2944,56.5648,30.0897,40.0487,73.8981,88.4895,91.5117,93.1555,95.0291,94.7093,21.5155,13.3015,86.9676,78.1296,91.5826,93.1187,79.0569,71.1625,26.549,23.3891,82.4551,79.276,60.8333,70.0006,68.9838,79.4823,81.7717,86.5222,96.6651,89.931,90.865,95.1613,9.2528,19.0843,78.315,77.6675,81.3316,81.3101,69.2993,52.6543,47.699,31.0803,68.9427,77.5449,84.8143,80.773,86.7527,87.2851,76.7625,65.7828,95.8007,96.9487,73.2269,79.9483,93.8835,93.7934,89.9918,88.6778,93.0413,90.9605,83.134,86.6665,77.6023,77.173,81.682,87.5534
2009-09-15,84.8513,86.009,91.5335,88.3949,14.282,34.9227,14.6605,27.9602,54.3806,73.3421,93.3306,91.4373,93.227,95.7943,13.1163,7.9746,76.0723,61.0817,75.9826,88.2609,49.2967,68.108,41.0501,29.9426,75.2514,65.8204,60.6388,52.2661,57.1932,68.9825,79.36,81.8659,94.6284,95.6922,93.772,93.1226,28.8472,16.6678,72.8148,64.4599,91.7128,85.1822,53.6665,36.3753,35.56,22.2222,75.1896,82.0505,77.5665,68.8821,88.3017,87.0151,62.4874,43.9432,95.3139,94.1813,70.644,74.3896,90.3988,92.5112,85.0805,88.9825,90.9546,88.86,87.647,89.749,81.5802,77.1039,78.3242,83.6401
2009-09-16,92.9956,88.4038,91.4416,92.09,24.1028,23.5597,13.5509,19.4337,39.2734,55.8507,88.8892,82.0748,91.2249,93.1603,11.0987,12.0199,60.2709,41.6012,68.3496,78.6383,53.2381,60.5306,53.7618,40.4536,65.7975,52.2961,61.7687,63.0394,67.0489,64.4086,81.7979,80.9766,80.4738,90.5891,94.7297,95.9052,57.8958,31.9986,74.9181,82.627,92.7898,88.6114,39.7666,30.2702,27.3764,28.8266,84.4827,93.8526,74.8264,74.8239,91.8808,88.9784,51.3357,44.281,95.1824,94.4173,79.4316,74.4342,93.959,92.7471,83.7679,86.2801,90.3998,91.3789,87.5201,86.1447,89.6671,82.9499,77.4946,79.1669
2009-09-17,75.4805,84.4425,88.5432,85.1446,35.8732,24.7527,21.3462,16.5192,35.6006,43.0848,79.607,65.3089,92.9358,92.4625,11.2303,13.6962,42.1962,23.9057,66.4666,70.2663,57.0347,53.1898,39.9177,44.9099,55.2352,47.5892,56.3466,53.7342,76.2954,66.8458,85.6504,82.2695,55.8442,76.9821,92.0323,87.069,83.8134,56.8521,76.5892,82.6808,96.2575,93.5867,38.7598,49.6339,28.4203,34.2122,89.5367,92.707,71.3957,70.4811,84.5975,88.26,43.297,41.6667,92.6896,89.4701,84.1875,78.0877,86.3411,90.233,88.5892,85.8126,90.954,92.6231,88.188,88.6702,90.3939,87.2138,72.7247,76.1812
2009-09-18,45.6493,71.3751,87.2151,84.4107,42.805,34.2603,31.7029,22.2,45.7095,40.1945,70.272,63.4323,85.856,90.0056,17.2993,26.1817,26.5296,14.082,75.4305,70.0822,70.0867,60.1198,19.7558,37.8117,53.7341,61.317,59.8351,62.7317,91.3696,78.238,80.624,82.6908,30.9138,55.7439,86.0241,75.0981,94.789,78.8327,86.4721,94.1087,94.1988,94.4154,47.9701,64.0061,34.3559,40.029,91.9863,89.3992,74.7386,78.9109,76.5572,84.3452,47.4174,56.3045,90.5772,87.8441,82.4733,82.0308,81.1715,87.1572,87.2803,86.5458,91.2748,89.8224,87.9121,88.9214,89.5719,89.8777,58.2131,69.4775
2009-09-21,20.9037,47.3445,75.6605,57.4261,43.8933,40.8571,50.7191,34.5894,65.0368,48.7823,64.378,64.3929,65.701,81.4976,30.4854,51.5782,15.3958,8.1996,74.0295,71.9755,53.003,60.0415,10.8618,23.5118,61.9362,76.9023,58.6576,59.5068,88.5979,85.421,77.9888,81.4211,18.3971,35.0517,72.8178,56.2863,86.7125,88.4383,87.278,85.0447,80.8571,90.4378,62.2419,73.0856,38.17,40.2689,87.7989,81.2906,74.666,74.6059,67.4962,76.217,48.6239,47.9005,87.5583,85.3606,69.6052,78.7553,65.068,77.5269,83.2012,86.3569,87.5633,80.2445,88.094,86.6903,84.9236,88.2965,34.106,55.0146
2009-09-22,14.0989,26.884,62.3194,45.1214,38.0103,41.5695,66.0548,49.4923,83.5629,64.7697,64.3949,65.3595,59.079,70.212,50.1928,72.8185,11.8831,13.3676,81.9558,77.1386,28.7623,50.6173,18.7463,16.4546,76.0731,90.0,65.0239,72.8333,87.0444,89.004,79.6767,79.4298,11.1013,20.1374,62.1207,54.9777,70.0371,83.8462,88.5359,86.4544,62.0779,79.0446,70.0534,73.0684,42.4225,46.9697,81.7641,74.6026,70.4853,57.9392,63.403,69.1522,52.5757,53.5223,86.0839,85.0471,65.4964,72.5249,60.8903,69.0433,69.5826,80.0214,83.7719,81.2488,87.0208,85.4508,80.796,85.0972,20.9674,37.7622
2009-09-23,18.4789,17.8272,41.0383,20.5674,27.2302,36.3779,76.2963,64.3567,80.4209,76.3402,62.2442,56.9801,48.5174,57.7658,65.1574,71.0754,15.441,24.7558,70.9727,75.6527,15.4613,32.4089,20.6124,16.7402,83.1298,82.4869,64.7024,61.7672,73.6388,83.0937,73.2808,76.9821,11.1397,13.546,51.684,43.788,37.5927,64.7808,80.3293,69.4887,39.4914,60.8088,71.4275,68.1284,46.4996,52.2602,67.7244,47.28,54.5054,30.971,60.7588,63.886,45.3406,34.599,78.9166,66.3422,40.9043,58.6686,43.8763,56.6115,44.7645,65.8494,76.6418,68.4322,78.1132,62.1984,68.7953,78.1716,8.6771,21.2501
2009-09-24,13.7172,15.4317,28.5867,20.0715,11.2938,25.5114,68.7037,70.3516,70.4106,78.1314,57.4396,49.9793,47.6971,51.7645,67.3009,58.0089,28.7791,48.2139,53.7547,68.8944,2.0055,15.4097,20.4588,19.9392,85.0568,82.6835,59.5254,43.9758,54.6063,71.7632,73.9727,75.6434,10.0713,10.7707,45.291,37.1072,28.1667,45.2655,67.91,47.7868,24.1788,41.916,67.3524,60.8602,47.449,43.1171,50.7796,30.4562,32.7257,9.2669,48.8385,57.6668,39.653,30.8379,65.1253,43.9865,27.949,44.7832,31.2117,45.3261,22.1499,45.499,67.7639,53.6108,62.674,40.3727,52.5302,67.3738,19.974,16.5395
2009-09-25,18.2108,16.8023,16.9162,10.1099,5.0312,14.5184,50.5556,65.1852,61.4919,70.7745,52.7614,51.3248,26.9427,41.0524,53.771,32.2288,45.3386,63.046,28.137,50.9548,2.8582,6.775,26.7383,22.6032,80.5413,76.4536,42.5808,21.9994,42.2796,56.8416,55.5986,67.6174,20.8974,14.0361,33.6965,20.1943,39.3265,35.0286,45.0674,17.9268,26.686,30.1187,56.6486,40.9571,41.9417,30.4478,33.0192,21.3215,16.683,9.8112,35.9623,48.5198,27.8146,18.0068,43.1861,19.2295,13.5293,27.4609,14.674,29.9207,9.9084,25.6076,48.5197,23.5162,39.2578,15.2024,31.9943,51.1066,24.5811,17.7441
2009-09-28,32.0887,21.3389,13.1313,9.2126,15.5282,10.6177,49.6878,56.3157,71.6035,67.8354,52.4966,56.1859,34.9666,36.5355,37.5427,22.3905,63.0526,77.8979,20.7009,34.1975,8.4641,4.4426,55.4924,34.2298,78.4945,76.3466,31.3667,28.125,43.4623,46.7828,56.1413,61.9042,41.5228,24.1638,30.0492,32.8461,64.0905,43.8612,28.8943,20.9694,41.5953,30.82,50.1756,48.7094,32.7211,24.5985,24.9435,23.0529,13.7187,22.0782,32.3743,39.0584,28.1848,35.7098,30.0917,27.059,29.9106,23.7963,26.3181,24.068,35.58,22.5461,31.9033,18.5828,30.6499,36.3745,35.2828,39.9358,54.2212,32.9255
2009-09-29,57.697,35.9988,8.501,6.1804,41.0494,20.5363,60.6975,53.6469,74.264,69.1198,53.9344,54.2927,37.3832,33.0975,19.7456,4.6177,71.8489,74.6029,17.9582,22.2654,16.4325,9.2516,70.72,50.9836,72.3689,64.3065,31.6841,44.9279,66.1441,50.6287,42.2958,51.3452,58.6406,40.3536,28.8335,33.4601,75.9655,59.7942,24.6391,35.0211,64.7167,44.3327,46.5977,50.1266,26.5048,24.4681,20.62,17.4856,19.1361,25.519,38.4259,35.5875,30.8034,38.6935,26.5406,33.3333,33.3905,25.6101,38.0711,26.3544,50.8818,32.1234,19.5886,16.6667,36.5465,58.0626,42.8146,36.6972,71.4219,50.0747
2009-09-30,66.3188,52.0348,9.1157,11.9542,60.4321,39.0032,80.6975,63.6943,70.122,71.9965,52.5599,47.201,40.4618,37.6038,12.1422,9.4184,77.4575,79.8717,21.9625,20.2072,21.4735,15.4567,84.6906,70.301,65.3852,55.5025,41.8616,52.5321,83.3908,64.3324,43.7822,47.4064,63.9918,54.7184,35.7738,41.0152,75.2493,71.7685,31.4152,38.2551,76.4336,60.9152,51.5707,55.8762,28.4249,36.208,20.3604,20.5426,25.4847,28.8568,42.0608,37.6204,39.2438,43.3281,37.11,50.9377,37.4593,33.5868,52.0902,38.8265,72.5768,53.0129,19.9598,24.63,57.245,77.2978,59.4791,45.8588,82.4355,69.3595
2009-10-01,55.8137,59.9432,10.4634,13.2554,57.3676,52.9497,72.2598,71.2183,41.5107,61.9656,41.7507,23.7584,26.9883,34.9444,8.43,11.2539,71.4685,59.9308,15.383,18.4346,20.0423,19.3161,69.7915,75.0674,51.4949,34.6758,45.6413,39.4639,85.1365,78.2238,26.993,37.6903,44.6434,55.7586,32.1219,21.8905,61.5505,70.9218,32.0373,22.8356,71.3808,70.8437,45.6207,30.8592,27.2006,20.9257,19.2572,19.7433,25.0163,20.673,26.4419,35.6429,35.5843,24.7315,39.2695,33.5373,20.3125,30.3874,33.6334,41.2649,58.7234,60.7274,19.0093,15.7313,63.6741,55.6619,39.2205,47.1714,51.3961,68.4178
2009-10-02,41.5033,54.5453,13.3698,14.8996,35.9363,51.2453,58.3464,70.4346,20.5119,44.0482,27.2616,10.8253,21.924,29.7914,14.3664,22.4267,59.3824,38.3449,15.4489,17.5981,15.9835,19.1664,63.3047,72.5956,38.5099,25.3514,36.5192,17.5617,71.5001,80.0091,26.7026,32.4926,38.0385,48.8912,26.7661,17.3927,48.9779,61.9259,25.7249,16.0841,73.9571,73.9238,35.93,21.0545,24.7469,17.1068,23.5717,30.4294,22.3111,17.4034,15.0039,27.8355,27.1756,13.4672,35.7814,22.8693,12.0519,23.2746,20.7878,35.5038,40.1986,57.1663,19.7695,18.9473,56.7336,37.2411,42.5111,47.0702,28.2468,54.0261
2009-10-05,37.7432,45.0201,14.9919,16.8208,30.998,41.4339,47.6546,59.4203,13.7809,25.2679,16.8741,16.0386,33.3333,27.4152,20.6664,28.3185,39.9495,21.5728,19.1748,16.6689,10.31,15.4453,51.1122,61.4028,26.5147,19.517,24.6325,16.872,60.2634,72.3,16.6599,23.4518,41.6886,41.4568,18.8422,17.2434,36.0745,48.8676,23.9467,32.9205,72.4957,72.6112,21.4026,12.2942,16.2316,10.6624,31.1986,43.4233,17.5604,14.605,15.8769,19.1075,18.2599,16.581,22.5839,11.3452,14.9442,15.7695,17.1756,23.8656,24.584,41.1687,21.4651,29.7168,40.3079,28.0207,48.1786,43.3034,25.1268,34.9232
2009-10-06,52.3309,43.8591,21.8343,33.7826,47.9997,38.3113,58.4906,54.8305,36.3264,23.5397,21.829,38.6232,54.9776,36.745,33.9414,51.079,30.8074,32.5047,45.8362,26.82,15.8789,14.0575,57.5591,57.3253,25.8544,32.6948,25.3138,41.5079,56.5234,62.7623,29.229,24.1972,67.9723,49.2331,24.3557,38.431,53.1528,46.0684,38.1668,65.4959,83.5981,76.6836,20.9949,29.6361,21.8395,37.7493,48.7133,72.2873,18.1448,22.4259,33.4208,21.4338,23.8706,41.5637,22.3877,32.9488,41.2439,22.7467,43.0152,26.9928,32.4628,32.4151,35.0524,56.4931,33.666,35.7361,80.7164,57.1354,43.8819,32.4185
2009-10-07,62.5303,50.8682,32.832,47.8926,67.0639,48.6872,67.7687,57.9713,56.7576,35.6216,30.7392,37.5557,74.8055,54.3722,48.1886,65.1683,29.9116,35.6572,64.5494,43.1868,33.9887,20.0592,53.905,54.1921,32.2362,44.4969,40.0036,61.6308,61.5922,59.4597,40.4915,28.7935,78.2446,62.6352,35.8554,51.8919,62.6532,50.6268,62.3321,88.5799,81.7174,79.2704,31.8045,53.4831,37.6162,64.4369,69.5123,92.8263,22.5328,30.5674,56.7437,35.3471,42.484,69.3072,35.3164,61.6551,69.8435,42.0105,70.5269,43.5726,59.7406,38.9291,54.8237,78.2611,35.421,42.5061,92.139,73.678,67.9289,45.6458
2009-10-08,75.4116,63.4243,48.1397,62.7439,80.0848,65.0495,68.2943,64.8512,67.6408,53.5749,34.6765,27.8506,85.886,71.8897,66.321,82.7156,32.3747,28.9623,78.0217,62.8024,44.7404,31.536,43.3642,51.6094,47.3391,64.8255,58.4434,72.1915,70.0073,62.7076,64.1222,44.6142,87.9018,78.0396,52.8294,68.1652,68.3871,61.3977,82.0729,92.1429,78.3191,81.2115,52.4994,74.3789,62.9808,86.7562,86.2759,93.714,35.3958,53.194,70.536,53.5668,65.7627,86.4171,58.1099,79.7257,87.1622,66.0832,86.8041,66.7821,76.9377,56.3804,75.0887,90.5117,45.525,58.3327,91.7901,88.2152,84.2354,65.3487
2009-10-09,80.7129,72.885,61.7807,74.7055,85.8062,77.6516,56.3537,64.1389,74.5952,66.3312,22.9831,3.5431,83.379,81.3568,78.2551,86.8815,26.9611,16.2639,82.264,74.945,55.6796,44.8029,30.4734,42.5808,62.1061,76.996,69.8437,75.7089,75.6659,69.0885,74.4715,59.695,86.3245,84.157,65.4342,76.2455,53.2265,61.4223,89.5761,88.0056,73.0789,77.7051,72.493,89.617,80.0752,89.0325,93.9352,95.2651,51.3533,70.2986,73.8817,67.0538,82.6683,92.2804,76.743,88.8483,91.8911,82.9656,93.8883,83.7398,87.9478,74.8753,88.0063,95.2459,59.0267,76.2412,87.2403,90.3898,96.0969,82.7538
2009-10-12,86.2585,80.7943,74.1654,85.0469,87.1731,84.3547,63.0347,62.5609,75.5137,72.5832,11.7936,3.9872,77.6896,82.3182,81.7255,75.5794,20.8158,17.2213,74.2394,78.175,61.7,54.04,27.1768,33.6714,71.6279,73.0623,77.5064,84.6189,61.5719,69.0817,81.5112,73.3683,91.1027,88.443,76.5976,85.382,44.1034,55.239,87.949,83.6985,69.607,73.6683,85.3887,92.1703,87.6067,87.0314,94.7903,95.3918,68.6179,82.3611,68.8255,71.0811,90.4125,92.5399,84.4125,84.6634,92.585,90.5461,92.3531,91.0151,80.0323,81.6392,91.5923,89.0191,68.8718,72.0417,82.7132,87.2478,92.2569,90.8631
2009-10-13,87.4296,84.8003,78.0427,74.3756,78.6497,83.8763,67.9926,62.4603,65.6442,71.9177,6.9552,13.3352,61.9226,74.3304,78.6328,73.4374,19.2091,24.1422,69.2171,75.2402,62.7798,60.0532,22.226,26.6254,67.9274,53.7239,77.5466,72.3119,51.034,62.7572,82.6386,79.5404,75.9553,84.4608,80.1651,78.8677,48.7128,48.6809,82.9003,76.9969,63.752,68.8126,86.3283,77.1978,86.9557,84.8032,96.0525,97.5007,79.3503,85.3914,68.3494,70.3522,92.2743,92.0026,85.3513,82.5422,93.4039,92.6267,89.003,91.7481,72.671,80.217,86.3318,74.7302,68.4786,57.1528,72.7222,80.8919,81.7624,90.0387
2009-10-14,92.2667,88.6516,77.5858,73.3348,76.6577,80.8268,90.625,73.8841,65.3541,68.8374,14.2009,25.2803,58.8963,66.1695,70.6841,63.0355,21.4041,22.8489,69.1815,70.8794,64.1914,62.8904,27.5641,25.6556,54.2829,36.0625,75.0545,68.2327,56.4633,56.3564,82.9294,82.3597,73.9211,80.3263,80.7138,77.8918,60.6307,51.149,79.662,78.2907,60.6681,64.6757,72.8296,49.1208,84.0066,80.1854,96.4692,96.5151,81.0935,75.5279,78.9425,72.0391,92.1494,91.9058,82.9198,81.5537,92.7354,92.9081,87.976,89.7774,69.7821,74.1618,79.6365,75.1603,60.6139,52.6474,67.9927,74.476,71.7905,81.9366
2009-10-15,96.4368,92.0444,75.472,78.7056,80.2075,78.505,74.4665,77.6947,76.3853,69.1279,27.2773,43.2163,69.6338,63.4842,72.3832,80.6768,29.0716,40.2236,87.6783,75.359,48.2504,58.4072,34.8704,28.2202,39.8008,29.616,69.3349,67.4601,76.5015,61.3329,87.7487,84.4389,74.1175,74.6646,79.3094,81.1687,79.7557,63.0331,78.3756,79.8392,59.7317,61.3839,51.4738,28.1027,79.186,72.5695,95.8312,93.4778,76.2204,67.742,87.0253,78.1057,93.297,95.9825,81.8045,81.3176,94.7972,93.6455,92.0193,89.6661,77.9531,73.4687,78.1239,84.4813,55.6413,57.1237,57.6792,66.1313,73.3248,75.6259
2009-10-16,81.6546,90.1194,80.9211,90.7229,85.8953,80.9202,56.2006,73.764,97.4427,79.7274,37.1792,43.0412,86.9138,71.8146,75.8246,83.7614,34.7924,41.3048,96.6661,84.5086,45.6842,52.7087,56.1714,39.5353,32.7154,32.4675,74.121,86.6702,89.0794,74.0147,85.9544,85.5442,86.3485,78.129,79.2121,78.5759,86.0663,75.4842,78.3713,76.9841,66.4024,62.2674,32.2797,19.6154,67.2407,48.9673,84.6052,63.8229,63.7582,48.0047,69.5417,78.5032,95.0199,97.1713,78.6987,73.2249,95.5423,94.3583,89.7074,89.9009,74.329,74.0214,85.5632,97.048,59.876,69.8569,43.094,56.2553,68.2655,71.1269
2009-10-19,72.4074,83.4996,85.7277,87.7548,74.97,80.3576,29.8637,53.5103,98.1106,90.6462,46.4479,53.0864,93.5393,83.3623,86.3823,94.7088,42.2198,45.1311,94.951,93.0985,49.5232,47.8193,66.2,52.4139,37.0174,48.9687,81.6551,90.8349,91.4174,85.6661,84.3137,86.0056,88.8419,83.1026,77.2299,71.9452,91.5644,85.7955,73.4763,63.6054,59.5127,61.8823,29.2137,39.9229,51.946,34.3014,65.7566,39.9691,55.2475,49.9959,38.7203,65.0957,96.0379,94.9598,76.1218,73.823,94.697,95.0122,87.3714,89.6994,63.0568,71.7796,92.2236,95.1417,66.3815,72.164,40.2611,47.0114,77.0916,72.894
2009-10-20,52.8205,68.9608,83.1897,71.0914,75.4681,78.7778,17.9855,34.6833,94.7226,96.7586,50.2151,54.5178,80.2883,86.9138,89.5977,90.3228,37.917,27.3152,90.9354,94.1842,61.7261,52.3112,64.0703,62.1472,47.5809,61.3063,87.1122,83.8315,78.2401,86.2456,71.5796,80.6159,83.6846,86.2917,69.1485,56.9246,82.0911,86.5739,61.3158,43.3578,49.9854,58.6335,33.1832,40.0113,34.0673,18.9333,40.2887,17.0743,45.2846,37.8531,11.3815,39.8811,92.5714,85.5831,73.0022,71.9587,86.0302,92.0898,76.0785,84.3858,46.3383,61.2414,93.6045,88.6238,70.3459,69.0168,49.9646,44.4399,67.2447,70.8673
